#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
262354	7161	7161	113014	113014	-	-	TP73	TP73	P73	P73	Two-hybrid	physical	Minty A (2000)	PUBMED:10961991	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
277288	25	7161	106543	113014	RP11-83J21.1	-	ABL1	TP73	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	P73	Reconstituted Complex	physical	Yuan ZM (1999)	PUBMED:10391251	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P00519	A0A024R8E2|Q59FK4	NP_009297|NP_005148	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
277289	25	7161	106543	113014	RP11-83J21.1	-	ABL1	TP73	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	P73	Affinity Capture-Western	physical	Yuan ZM (1999)	PUBMED:10391251	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P00519	A0A024R8E2|Q59FK4	NP_009297|NP_005148	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
277840	25	7161	106543	113014	RP11-83J21.1	-	ABL1	TP73	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	P73	Affinity Capture-Western	physical	Agami R (1999)	PUBMED:10391250	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P00519	A0A024R8E2|Q59FK4	NP_009297|NP_005148	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
299142	7161	10413	113014	115684	-	-	TP73	YAP1	P73	COB1|YAP|YAP2|YAP65|YKI	Reconstituted Complex	physical	Strano S (2001)	PUBMED:11278685	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	P46937	A0A024R3E4|Q86T74|K0KVU2	NP_001269030|NP_001181974|NP_001123617|NP_001269026|NP_001269029|NP_001269028|NP_001269027|NP_006097|NP_001181973	-	-	-	-	-	-	Homo sapiens	Homo sapiens
299143	7161	10413	113014	115684	-	-	TP73	YAP1	P73	COB1|YAP|YAP2|YAP65|YKI	Affinity Capture-Western	physical	Strano S (2001)	PUBMED:11278685	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	P46937	A0A024R3E4|Q86T74|K0KVU2	NP_001269030|NP_001181974|NP_001123617|NP_001269026|NP_001269029|NP_001269028|NP_001269027|NP_006097|NP_001181973	-	-	-	-	-	-	Homo sapiens	Homo sapiens
300359	10153	7161	115455	113014	-	-	CEBPZ	TP73	CBF|CBF2|HSP-CBF|NOC1	P73	Affinity Capture-Western	physical	Uramoto H (2003)	PUBMED:12534345	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q03701	-	NP_005751	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
300361	10153	7161	115455	113014	-	-	CEBPZ	TP73	CBF|CBF2|HSP-CBF|NOC1	P73	Reconstituted Complex	physical	Uramoto H (2003)	PUBMED:12534345	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q03701	-	NP_005751	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
301250	7161	4193	113014	110358	-	-	TP73	MDM2	P73	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Zeng X (1999)	PUBMED:10207051	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001354919|NP_001265391|NP_002383|NP_001138811|NP_001138812|NP_001138809	-	-	-	-	-	-	Homo sapiens	Homo sapiens
301251	4193	7161	110358	113014	-	-	MDM2	TP73	ACTFS|HDMX|hdm2	P73	Reconstituted Complex	physical	Zeng X (1999)	PUBMED:10207051	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001354919|NP_001265391|NP_002383|NP_001138811|NP_001138812|NP_001138809	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
301321	3146	7161	109389	113014	RP11-550P23.1	-	HMGB1	TP73	HMG1|HMG3|SBP-1	P73	Reconstituted Complex	physical	Stros M (2002)	PUBMED:11748232	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09429	A0A024RDR0|Q5T7C4	NP_001357270|NP_001350590|NP_001357269|NP_001357268|NP_002119|NP_001300821|NP_001300822	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314470	7161	28996	113014	118815	-	-	TP73	HIPK2	P73	PRO0593	Two-hybrid	physical	Kim EJ (2002)	PUBMED:11925430	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q9H2X6	-	NP_073577|NP_001106710	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314490	4801	7161	110867	113014	-	-	NFYB	TP73	CBF-A|CBF-B|HAP3|NF-YB	P73	Affinity Capture-Western	physical	Hackzell A (2002)	PUBMED:12167641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25208	A0A024RBG7	NP_006157	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314491	4802	7161	110868	113014	RP5-1066H13.1	-	NFYC	TP73	CBF-C|CBFC|H1TF2A|HAP5|HSM|NF-YC	P73	Affinity Capture-Western	physical	Hackzell A (2002)	PUBMED:12167641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13952	-	NP_001295044|NP_001295043|NP_055038|NP_001136062|NP_001136060|NP_001136061|NP_001136059	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314916	7161	4609	113014	110694	-	-	TP73	MYC	P73	MRTL|MYCC|bHLHe39|c-Myc	Affinity Capture-Western	physical	Uramoto H (2002)	PUBMED:12080043	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	P01106	-	NP_002458|NP_001341799	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314917	4609	7161	110694	113014	-	-	MYC	TP73	MRTL|MYCC|bHLHe39|c-Myc	P73	Affinity Capture-Western	physical	Uramoto H (2002)	PUBMED:12080043	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P01106	-	NP_002458|NP_001341799	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314918	4609	7161	110694	113014	-	-	MYC	TP73	MRTL|MYCC|bHLHe39|c-Myc	P73	Reconstituted Complex	physical	Uramoto H (2002)	PUBMED:12080043	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P01106	-	NP_002458|NP_001341799	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
338353	83737	7161	123747	113014	-	-	ITCH	TP73	ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1	P73	Reconstituted Complex	physical	Oberst A (2007)	PUBMED:17592138	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96J02	-	NP_001311126|NP_113671|NP_001244066|NP_001311127|NP_001244067	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
425424	1147	7161	107569	113014	-	-	CHUK	TP73	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	P73	Affinity Capture-Western	physical	Furuya K (2007)	PUBMED:17452332	9606	9606	Low Throughput	-	-	not confirmed human	-	BIOGRID	O15111	-	NP_001269|NP_001307857	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
425426	7161	1147	113014	107569	-	-	TP73	CHUK	P73	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Reconstituted Complex	physical	Furuya K (2007)	PUBMED:17452332	9606	9606	Low Throughput	-	-	not confirmed human	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	O15111	-	NP_001269|NP_001307857	-	-	-	-	-	-	Homo sapiens	Homo sapiens
427859	7161	83737	113014	123747	-	-	TP73	ITCH	P73	ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1	Affinity Capture-Western	physical	Levy D (2007)	PUBMED:17110958	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q96J02	-	NP_001311126|NP_113671|NP_001244066|NP_001311127|NP_001244067	-	-	-	-	-	-	Homo sapiens	Homo sapiens
427860	7161	10413	113014	115684	-	-	TP73	YAP1	P73	COB1|YAP|YAP2|YAP65|YKI	Affinity Capture-Western	physical	Levy D (2007)	PUBMED:17110958	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	P46937	A0A024R3E4|Q86T74|K0KVU2	NP_001269030|NP_001181974|NP_001123617|NP_001269026|NP_001269029|NP_001269028|NP_001269027|NP_006097|NP_001181973	-	-	-	-	-	-	Homo sapiens	Homo sapiens
427862	10413	7161	115684	113014	-	-	YAP1	TP73	COB1|YAP|YAP2|YAP65|YKI	P73	Affinity Capture-Western	physical	Levy D (2007)	PUBMED:17110958	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P46937	A0A024R3E4|Q86T74|K0KVU2	NP_001269030|NP_001181974|NP_001123617|NP_001269026|NP_001269029|NP_001269028|NP_001269027|NP_006097|NP_001181973	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438297	7161	128	113014	106640	-	-	TP73	ADH5	P73	ADH-3|ADHX|FALDH|FDH|GSH-FDH|GSNOR	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	P11766	Q6IRT1	NP_000662	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438298	7161	79841	113014	122932	-	-	TP73	AGBL2	P73	CCP2	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q5U5Z8	-	NP_079059	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438299	7161	191	113014	106696	-	-	TP73	AHCY	P73	SAHH|adoHcyase	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	P23526	-	NP_001155238|NP_000678|NP_001309013|NP_001349679|NP_001309015|NP_001309014	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438300	7161	8165	113014	113818	-	-	TP73	AKAP1	P73	AKAP|AKAP121|AKAP149|AKAP84|D-AKAP1|PPP1R43|PRKA1|SAKAP84|TDRD17	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q92667	B4DN86	NP_001357353|NP_001357352|NP_001357356|NP_001357355|NP_001357354|NP_001229831|NP_001229832|NP_003479	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438301	7161	25842	113014	117368	-	RP3-329L24.1	TP73	ASF1A	P73	CGI-98|CIA|HSPC146	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q9Y294	-	NP_054753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438302	7161	259266	113014	129236	-	RP11-32D17.1	TP73	ASPM	P73	ASP|Calmbp1|MCPH5	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q8IZT6	B3KWI2	NP_001193775|NP_060606	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438303	7161	10902	113014	116108	-	-	TP73	BRD8	P73	SMAP|SMAP2|p120	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q9H0E9	B4DN43|B4DMS9|B5MCW3|B4DEG9	NP_631938|NP_006687|NP_001157798|NP_001287890|NP_001287891|NP_001287895	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438304	7161	8131	113014	113796	-	Z69666.1-003	TP73	NPRL3	P73	C16orf35|CGTHBA|HS-40|MARE|NPR3|RMD11	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q12980	Q9BTE2|B7Z220|B7Z6Q0	NP_001230178|NP_001230177|NP_001230176|NP_001070818|NP_001034565	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438305	7161	51493	113014	119569	-	HSPC117	TP73	RTCB	P73	C22orf28|DJ149A16.6|FAAP	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q9Y3I0	-	NP_055121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438306	7161	60684	113014	121957	-	-	TP73	TRAPPC11	P73	C4orf41|FOIGR|GRY|LGMD2S	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q7Z392	-	NP_951008|NP_068761	-	-	-	-	-	-	Homo sapiens	Homo sapiens
438307	7161	154313	113014	127543	-	-	TP73	C6orf165	P73	dJ382I10.1	Affinity Capture-Western	physical	Lunardi A (2010)	PUBMED:20308539	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15350	A0A024R4C3	NP_005418|NP_001191120|NP_001119714|NP_001119713|NP_001119712|NP_001191118|NP_001191115|NP_001191114|NP_001191117|NP_001191116|NP_001191113|NP_001191119|NP_001191121	Q8IYR0	Q8N771	NP_001026913	-	-	-	-	-	-	Homo sapiens	Homo sapiens
